Population,Block_Group_Name,State_FIPS,County_FIPS,Tract_Code,Block_Group_Number,Block_Group_ID
3139,"Block Group 1, Census Tract 4804, Hancock County, Georgia",13,141,480400,1,131414804001
349,"Block Group 2, Census Tract 4804, Hancock County, Georgia",13,141,480400,2,131414804002
964,"Block Group 3, Census Tract 4804, Hancock County, Georgia",13,141,480400,3,131414804003
826,"Block Group 4, Census Tract 4804, Hancock County, Georgia",13,141,480400,4,131414804004
1193,"Block Group 5, Census Tract 4804, Hancock County, Georgia",13,141,480400,5,131414804005
1434,"Block Group 1, Census Tract 101, Haralson County, Georgia",13,143,010100,1,131430101001
773,"Block Group 2, Census Tract 101, Haralson County, Georgia",13,143,010100,2,131430101002
1233,"Block Group 3, Census Tract 101, Haralson County, Georgia",13,143,010100,3,131430101003
526,"Block Group 1, Census Tract 102.01, Haralson County, Georgia",13,143,010201,1,131430102011
1431,"Block Group 2, Census Tract 102.01, Haralson County, Georgia",13,143,010201,2,131430102012
1357,"Block Group 3, Census Tract 102.01, Haralson County, Georgia",13,143,010201,3,131430102013
768,"Block Group 1, Census Tract 102.02, Haralson County, Georgia",13,143,010202,1,131430102021
1002,"Block Group 2, Census Tract 102.02, Haralson County, Georgia",13,143,010202,2,131430102022
1593,"Block Group 1, Census Tract 103.01, Haralson County, Georgia",13,143,010301,1,131430103011
2454,"Block Group 2, Census Tract 103.01, Haralson County, Georgia",13,143,010301,2,131430103012
1192,"Block Group 1, Census Tract 103.03, Haralson County, Georgia",13,143,010303,1,131430103031
765,"Block Group 2, Census Tract 103.03, Haralson County, Georgia",13,143,010303,2,131430103032
2161,"Block Group 1, Census Tract 103.04, Haralson County, Georgia",13,143,010304,1,131430103041
2269,"Block Group 2, Census Tract 103.04, Haralson County, Georgia",13,143,010304,2,131430103042
975,"Block Group 3, Census Tract 103.04, Haralson County, Georgia",13,143,010304,3,131430103043
1875,"Block Group 4, Census Tract 103.04, Haralson County, Georgia",13,143,010304,4,131430103044
1514,"Block Group 1, Census Tract 104.01, Haralson County, Georgia",13,143,010401,1,131430104011
1193,"Block Group 2, Census Tract 104.01, Haralson County, Georgia",13,143,010401,2,131430104012
1629,"Block Group 1, Census Tract 104.02, Haralson County, Georgia",13,143,010402,1,131430104021
1200,"Block Group 2, Census Tract 104.02, Haralson County, Georgia",13,143,010402,2,131430104022
2341,"Block Group 3, Census Tract 104.02, Haralson County, Georgia",13,143,010402,3,131430104023
822,"Block Group 1, Census Tract 1201.98, Harris County, Georgia",13,145,120198,1,131451201981
1050,"Block Group 2, Census Tract 1201.98, Harris County, Georgia",13,145,120198,2,131451201982
1233,"Block Group 3, Census Tract 1201.98, Harris County, Georgia",13,145,120198,3,131451201983
1184,"Block Group 4, Census Tract 1201.98, Harris County, Georgia",13,145,120198,4,131451201984
717,"Block Group 5, Census Tract 1201.98, Harris County, Georgia",13,145,120198,5,131451201985
1965,"Block Group 1, Census Tract 1202, Harris County, Georgia",13,145,120200,1,131451202001
1645,"Block Group 2, Census Tract 1202, Harris County, Georgia",13,145,120200,2,131451202002
1348,"Block Group 1, Census Tract 1203.01, Harris County, Georgia",13,145,120301,1,131451203011
2294,"Block Group 2, Census Tract 1203.01, Harris County, Georgia",13,145,120301,2,131451203012
2752,"Block Group 1, Census Tract 1203.02, Harris County, Georgia",13,145,120302,1,131451203021
837,"Block Group 2, Census Tract 1203.02, Harris County, Georgia",13,145,120302,2,131451203022
3123,"Block Group 3, Census Tract 1203.02, Harris County, Georgia",13,145,120302,3,131451203023
3020,"Block Group 1, Census Tract 1204.01, Harris County, Georgia",13,145,120401,1,131451204011
2119,"Block Group 2, Census Tract 1204.01, Harris County, Georgia",13,145,120401,2,131451204012
2031,"Block Group 3, Census Tract 1204.01, Harris County, Georgia",13,145,120401,3,131451204013
1004,"Block Group 1, Census Tract 1204.03, Harris County, Georgia",13,145,120403,1,131451204031
2690,"Block Group 2, Census Tract 1204.03, Harris County, Georgia",13,145,120403,2,131451204032
1229,"Block Group 1, Census Tract 1204.04, Harris County, Georgia",13,145,120404,1,131451204041
1109,"Block Group 2, Census Tract 1204.04, Harris County, Georgia",13,145,120404,2,131451204042
2144,"Block Group 3, Census Tract 1204.04, Harris County, Georgia",13,145,120404,3,131451204043
685,"Block Group 1, Census Tract 9601.01, Hart County, Georgia",13,147,960101,1,131479601011
445,"Block Group 2, Census Tract 9601.01, Hart County, Georgia",13,147,960101,2,131479601012
1008,"Block Group 1, Census Tract 9601.02, Hart County, Georgia",13,147,960102,1,131479601021
1085,"Block Group 1, Census Tract 9601.03, Hart County, Georgia",13,147,960103,1,131479601031
778,"Block Group 2, Census Tract 9601.03, Hart County, Georgia",13,147,960103,2,131479601032
1665,"Block Group 3, Census Tract 9601.03, Hart County, Georgia",13,147,960103,3,131479601033
2234,"Block Group 1, Census Tract 9602, Hart County, Georgia",13,147,960200,1,131479602001
711,"Block Group 2, Census Tract 9602, Hart County, Georgia",13,147,960200,2,131479602002
766,"Block Group 3, Census Tract 9602, Hart County, Georgia",13,147,960200,3,131479602003
2066,"Block Group 1, Census Tract 9603, Hart County, Georgia",13,147,960300,1,131479603001
1613,"Block Group 2, Census Tract 9603, Hart County, Georgia",13,147,960300,2,131479603002
1364,"Block Group 1, Census Tract 9604.01, Hart County, Georgia",13,147,960401,1,131479604011
2479,"Block Group 1, Census Tract 9604.02, Hart County, Georgia",13,147,960402,1,131479604021
1460,"Block Group 2, Census Tract 9604.02, Hart County, Georgia",13,147,960402,2,131479604022
930,"Block Group 3, Census Tract 9604.02, Hart County, Georgia",13,147,960402,3,131479604023
1107,"Block Group 1, Census Tract 9605.01, Hart County, Georgia",13,147,960501,1,131479605011
1921,"Block Group 1, Census Tract 9605.02, Hart County, Georgia",13,147,960502,1,131479605021
812,"Block Group 1, Census Tract 9605.03, Hart County, Georgia",13,147,960503,1,131479605031
992,"Block Group 2, Census Tract 9605.03, Hart County, Georgia",13,147,960503,2,131479605032
1687,"Block Group 3, Census Tract 9605.03, Hart County, Georgia",13,147,960503,3,131479605033
1265,"Block Group 1, Census Tract 9701, Heard County, Georgia",13,149,970100,1,131499701001
1530,"Block Group 2, Census Tract 9701, Heard County, Georgia",13,149,970100,2,131499701002
1615,"Block Group 3, Census Tract 9701, Heard County, Georgia",13,149,970100,3,131499701003
1277,"Block Group 1, Census Tract 9702, Heard County, Georgia",13,149,970200,1,131499702001
1347,"Block Group 2, Census Tract 9702, Heard County, Georgia",13,149,970200,2,131499702002
1060,"Block Group 3, Census Tract 9702, Heard County, Georgia",13,149,970200,3,131499702003
892,"Block Group 1, Census Tract 9703, Heard County, Georgia",13,149,970300,1,131499703001
2454,"Block Group 2, Census Tract 9703, Heard County, Georgia",13,149,970300,2,131499703002
1001,"Block Group 1, Census Tract 701.09, Henry County, Georgia",13,151,070109,1,131510701091
1239,"Block Group 2, Census Tract 701.09, Henry County, Georgia",13,151,070109,2,131510701092
909,"Block Group 3, Census Tract 701.09, Henry County, Georgia",13,151,070109,3,131510701093
2845,"Block Group 1, Census Tract 701.13, Henry County, Georgia",13,151,070113,1,131510701131
2424,"Block Group 2, Census Tract 701.13, Henry County, Georgia",13,151,070113,2,131510701132
1980,"Block Group 1, Census Tract 701.14, Henry County, Georgia",13,151,070114,1,131510701141
1199,"Block Group 2, Census Tract 701.14, Henry County, Georgia",13,151,070114,2,131510701142
2061,"Block Group 3, Census Tract 701.14, Henry County, Georgia",13,151,070114,3,131510701143
1781,"Block Group 1, Census Tract 701.15, Henry County, Georgia",13,151,070115,1,131510701151
2600,"Block Group 2, Census Tract 701.15, Henry County, Georgia",13,151,070115,2,131510701152
697,"Block Group 1, Census Tract 701.16, Henry County, Georgia",13,151,070116,1,131510701161
2686,"Block Group 2, Census Tract 701.16, Henry County, Georgia",13,151,070116,2,131510701162
795,"Block Group 1, Census Tract 701.17, Henry County, Georgia",13,151,070117,1,131510701171
1947,"Block Group 2, Census Tract 701.17, Henry County, Georgia",13,151,070117,2,131510701172
1167,"Block Group 3, Census Tract 701.17, Henry County, Georgia",13,151,070117,3,131510701173
1999,"Block Group 1, Census Tract 701.18, Henry County, Georgia",13,151,070118,1,131510701181
426,"Block Group 2, Census Tract 701.18, Henry County, Georgia",13,151,070118,2,131510701182
